time,valid_time,solar_rad,number,expver,temp_2m,cloud_cover
1970-01-01 00:00:00,2023-10-01 00:00:00,141.51277,0,0001,16.134735,48.138298
1970-01-01 00:00:00,2023-10-01 01:00:00,303.04648,0,0001,16.82663,48.632893
1970-01-01 00:00:00,2023-10-01 02:00:00,454.45438,0,0001,21.09494,49.935867
1970-01-01 00:00:00,2023-10-01 03:00:00,572.74286,0,0001,21.254364,56.32516
1970-01-01 00:00:00,2023-10-01 04:00:00,634.0303,0,0001,21.392273,65.89858
1970-01-01 00:00:00,2023-10-01 05:00:00,623.0207,0,0001,22.75,75.60859
1970-01-01 00:00:00,2023-10-01 06:00:00,558.82916,0,0001,22.675964,81.3735
1970-01-01 00:00:00,2023-10-01 07:00:00,391.7927,0,0001,22.665436,84.56733
1970-01-01 00:00:00,2023-10-01 08:00:00,261.77914,0,0001,21.30246,87.27939
1970-01-01 00:00:00,2023-10-01 09:00:00,130.06746,0,0001,21.188019,84.884926
1970-01-01 00:00:00,2023-10-01 10:00:00,31.597479,0,0001,17.840881,84.36142
1970-01-01 00:00:00,2023-10-01 11:00:00,0.31984138,0,0001,17.58194,81.98399
1970-01-01 00:00:00,2023-10-01 12:00:00,0.0,0,0001,17.55133,79.06041
1970-01-01 00:00:00,2023-10-01 13:00:00,0.0,0,0001,17.4404,73.44256
1970-01-01 00:00:00,2023-10-01 14:00:00,0.0,0,0001,16.60205,67.242744
1970-01-01 00:00:00,2023-10-01 15:00:00,0.0,0,0001,15.296143,65.75373
1970-01-01 00:00:00,2023-10-01 16:00:00,0.0,0,0001,15.176605,68.2392
1970-01-01 00:00:00,2023-10-01 17:00:00,0.0,0,0001,14.67926,66.80514
1970-01-01 00:00:00,2023-10-01 18:00:00,0.0,0,0001,14.613831,66.91945
1970-01-01 00:00:00,2023-10-01 19:00:00,0.0,0,0001,14.593506,70.69265
1970-01-01 00:00:00,2023-10-01 20:00:00,0.0,0,0001,13.985107,74.81516
1970-01-01 00:00:00,2023-10-01 21:00:00,0.0,0,0001,13.991486,78.34841
1970-01-01 00:00:00,2023-10-01 22:00:00,0.00029612004,0,0001,15.015472,78.35463
1970-01-01 00:00:00,2023-10-01 23:00:00,14.603857,0,0001,15.157013,81.226295
1970-01-01 00:00:00,2023-10-02 00:00:00,79.91814,0,0001,15.428833,82.20128
1970-01-01 00:00:00,2023-10-02 01:00:00,166.0023,0,0001,15.692108,83.95474
1970-01-01 00:00:00,2023-10-02 02:00:00,245.63815,0,0001,18.531494,85.62061
